id_census,id_county,id_state,id_rural,id_urban,id_totalpop,id_totalhousing,id_group,id_vehacc,acc_ur_1to10,acc_ur_1to20,acc_tract1,acc_tract10,acc_tract20,acc_store1,acc_store10,acc_store20,idv_income1,idv_income10,idv_income20,idv_inc_acc,idv_child1,idv_child10,idv_child20,idv_senior1,idv_senior10,idv_senior20,nbh_income,nbh_acc1,nbh_acc10,nbh_acc20
53001950100,Adams,WA,1,0,2447,1041,0,0,0,0,1,0,0,745.4457144,325.5443266,20.47859834,169.523879,72.28279755,4.547000919,0,185.4025453,101.3298384,8.833599281,114.4727218,32.12493439,0,1,3.167630824,1.051410409,0.050785344
53001950200,Adams,WA,1,0,1738,699,0,0,1,0,1,1,0,1738.000007,1427.026677,314.8131788,761.4816582,594.9624021,116.7805642,0,435.0000032,345.0968618,57.27230016,305.0000012,271.9822173,78.59726355,1,7.657822584,6.993735728,0.017891746
53001950300,Adams,WA,0,1,6934,1801,0,0,1,1,1,0,0,6914.870573,60.68175608,0,3971.121588,34.70918117,0,0,2648.14423,21.46560489,0,476.3333123,2.193388272,0,1,31.66666667,0.034810665,0
53001950400,Adams,WA,0,1,2856,882,0,0,0,0,0,0,0,4.077533364,0,0,1.762614861,0,0,0,1.653404593,0,0,0.254369944,0,0,1,0.087869782,0,0
53001950500,Adams,WA,0,1,4753,1297,0,0,0,0,0,0,0,387.6184183,0,0,239.9751268,0,0,0,156.5217348,0,0,23.85600843,0,0,1,7.954334461,0,0
53003960100,Asotin,WA,1,0,4304,1713,0,0,1,0,1,1,0,3635.441247,552.052384,177.6674561,824.7022857,171.2027094,55.58854625,0,822.0732378,79.40780457,16.61897793,689.9290282,106.8046411,43.39845128,0,0,0,0
53003960200,Asotin,WA,0,1,4542,1978,0,0,1,1,1,0,0,1601.080948,16.05014094,0,454.3691155,4.717511959,0,0,306.7269739,2.713292734,0,348.2368822,4.967355341,0,0,6.994283418,0.069571609,0
53003960300,Asotin,WA,0,1,3775,1720,0,1,0,0,0,0,0,88.84524202,0,0,61.4568553,0,0,1,43.74119401,0,0,0.630732775,0,0,1,0,0,0
53003960400,Asotin,WA,0,1,2165,917,0,0,0,0,0,0,0,291.9217439,0,0,107.9263689,0,0,0,72.6625751,0,0,39.81271667,0,0,1,6.829831729,0,0
53003960500,Asotin,WA,0,1,3424,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53003960600,Asotin,WA,0,1,3413,1411,0,0,0,0,0,0,0,231.796297,0,0,38.70751052,0,0,0,44.98090298,0,0,53.85951632,0,0,0,8.493837925,0,0
53005010100,Benton,WA,0,1,4448,1811,0,0,1,1,1,0,0,1806.382633,0,0,36.5649372,0,0,0,349.5201865,0,0,394.6693205,0,0,0,18.25398459,0,0
53005010201,Benton,WA,0,1,4295,1741,0,1,1,1,1,0,0,2303.421216,0,0,362.0152307,0,0,0,516.3444801,0,0,370.9767441,0,0,0,33.79563968,0,0
53005010202,Benton,WA,0,1,6060,2842,0,1,1,1,1,0,0,1589.864643,0,0,314.8327977,0,0,0,326.5993702,0,0,247.2565748,0,0,0,41.29048835,0,0
53005010300,Benton,WA,0,1,5010,2126,0,0,1,1,1,0,0,1828.483234,0,0,672.9354514,0,0,0,442.662234,0,0,309.6966916,0,0,0,1.87899744,0,0
53005010400,Benton,WA,0,1,3617,1464,0,0,1,1,1,0,0,753.9782609,0,0,235.4676527,0,0,0,205.8406655,0,0,106.9528661,0,0,1,2.707153895,0,0
53005010500,Benton,WA,0,1,3022,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53005010600,Benton,WA,0,1,4296,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53005010701,Benton,WA,1,0,2138,778,0,0,0,0,1,0,0,2100.031513,0,0,424.3074252,0,0,0,524.1283039,0,0,199.9860478,0,0,0,0,0,0
53005010703,Benton,WA,1,0,2803,1112,0,0,0,0,1,0,0,2207.371842,0,0,783.929646,0,0,0,519.1711466,0,0,301.773185,0,0,1,29.12502945,0,0
53005010705,Benton,WA,0,1,5268,1780,0,0,1,1,1,0,0,2052.856117,0,0,17.98550848,0,0,0,637.6500296,0,0,133.4447753,0,0,0,19.8040381,0,0
53005010707,Benton,WA,0,1,2491,826,0,0,1,1,1,0,0,1559.085304,0,0,105.9741607,0,0,0,532.2682539,0,0,83.47099243,0,0,0,0,0,0
53005010708,Benton,WA,0,1,2440,908,0,0,1,1,1,0,0,502.09384,0,0,251.2310329,0,0,0,128.2251297,0,0,71.9072105,0,0,1,0,0,0
53005010803,Benton,WA,0,1,6690,2524,0,1,1,1,1,0,0,2570.899635,0,0,227.991041,0,0,0,679.1129316,0,0,334.6524782,0,0,0,58.55021497,0,0
53005010805,Benton,WA,0,1,5917,2432,0,0,1,1,1,0,0,1704.554203,0,0,176.903554,0,0,0,427.4191773,0,0,216.463341,0,0,0,7.701263663,0,0
53005010807,Benton,WA,1,0,1082,360,0,0,0,0,1,0,0,1082.000006,0,0,135.3675068,0,0,0,314.000001,0,0,93.00000033,0,0,0,0,0,0
53005010809,Benton,WA,0,1,6015,2477,0,1,1,1,1,0,0,2699.099861,0,0,514.2409369,0,0,0,672.8490204,0,0,145.8000704,0,0,0,74.40642942,0,0
53005010810,Benton,WA,0,1,4548,1907,0,0,1,1,1,0,0,1700.103739,0,0,41.83793295,0,0,0,547.1452473,0,0,118.4733897,0,0,0,0,0,0
53005010811,Benton,WA,1,0,3100,1046,0,0,0,0,1,0,0,3045.791103,0,0,31.51224802,0,0,0,823.4668994,0,0,276.6553822,0,0,0,0,0,0
53005010813,Benton,WA,0,1,9288,3555,0,0,1,1,1,0,0,7973.351987,0,0,1318.068579,0,0,0,1990.745148,0,0,1160.251298,0,0,0,39.21564664,0,0
53005010814,Benton,WA,1,0,2844,899,0,0,0,0,1,0,0,2843.999991,0,0,352.7290962,0,0,0,914.0000011,0,0,145.0000013,0,0,0,0,0,0
53005010901,Benton,WA,0,1,6177,2256,0,0,0,0,0,0,0,1.732810989,0,0,0.773475772,0,0,0,0.659279749,0,0,0,0,0,1,0,0,0
53005010902,Benton,WA,0,1,4907,1811,0,0,0,0,0,0,0,223.2647454,0,0,88.16873486,0,0,0,73.99954982,0,0,12.50492587,0,0,1,4.926020017,0,0
53005011001,Benton,WA,0,1,4975,2051,0,0,0,0,0,0,0,8.547971725,0,0,3.346181393,0,0,0,1.214465976,0,0,1.074335337,0,0,1,0,0,0
53005011002,Benton,WA,0,1,4475,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53005011100,Benton,WA,0,1,7365,2636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53005011200,Benton,WA,0,1,8552,2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53005011300,Benton,WA,0,1,5067,1769,0,0,0,0,0,0,0,4.620316625,0,0,3.051521346,0,0,0,2.000000089,0,0,0.121263862,0,0,1,0.013518511,0,0
53005011401,Benton,WA,0,1,3810,1338,0,0,0,0,0,0,0,15.40242134,0,0,6.104703983,0,0,0,3.301106671,0,0,2.622268343,0,0,1,0.135106926,0,0
53005011402,Benton,WA,0,1,5016,1792,0,0,1,1,1,0,0,1398.516926,0,0,321.635015,0,0,0,353.3844047,0,0,209.8722604,0,0,0,4.271052936,0,0
53005011501,Benton,WA,0,1,6740,2324,0,0,1,1,1,0,0,6688.796527,0,0,1858.730828,0,0,0,1781.025828,0,0,776.5678391,0,0,0,73.22724671,0,0
53005011503,Benton,WA,0,1,9380,3398,0,0,1,1,1,0,0,863.9145838,0,0,74.55619965,0,0,0,233.0156872,0,0,93.19687324,0,0,0,5.617738828,0,0
53005011504,Benton,WA,0,1,2975,979,0,0,1,1,1,0,0,1852.147912,0,0,362.8441753,0,0,0,567.9722526,0,0,138.4424596,0,0,0,0,0,0
53005011600,Benton,WA,1,0,931,318,0,0,0,0,1,0,0,925.2287341,241.5795087,0,582.682877,162.5452498,0,0,271.0293218,92.15350517,0,77.15542377,12.8054704,0,1,28.00281167,5.66684106,0
53005011700,Benton,WA,0,1,7076,2484,0,1,1,1,1,0,0,2042.791293,0,0,704.3379266,0,0,0,602.4292029,0,0,294.7723642,0,0,0,62.20203028,0,0
53005011800,Benton,WA,1,0,6546,1976,0,0,0,0,1,0,0,6506.000484,49.15779782,0,2529.012242,31.92118509,0,0,2031.280466,7.488880593,0,609.0798084,10.91821836,0,1,52.09662387,0.043621865,0
53005011900,Benton,WA,1,0,5808,2086,0,0,0,0,1,0,0,3149.363359,2.283254661,0,1190.023219,0.826466706,0,0,797.4847215,0,0,362.3037912,0,0,0,33.62326938,0.020146364,0
53005012000,Benton,WA,1,0,5,3,0,0,1,0,1,1,0,5.000000067,1.828507283,0.210579241,2.441860481,0.892991924,0.102841024,0,1.000000037,0.914253641,0.10528962,0.999999993,0,0,0,0,0,0
53007960100,Chelan,WA,1,0,2369,895,0,0,1,0,1,1,0,2368.999989,2145.098605,149.071653,891.4861798,816.5268289,49.9073029,0,557.9999961,500.974269,35.23278588,329.9999981,301.5475793,16.5396718,1,13.06274473,12.42095346,0.471021007
53007960200,Chelan,WA,1,0,6251,2747,0,1,1,0,1,1,0,3408.546088,1371.111596,82.35154191,1144.062123,565.4140218,36.96243541,0,634.1349608,232.0664074,10.5726346,695.7627771,288.3755272,18.87816059,0,86.69378792,38.41345835,2.708877149
53007960300,Chelan,WA,1,0,6396,2524,0,1,0,0,1,0,0,2847.066473,8.49348207,0,1413.215144,2.455289216,0,1,724.2829913,0.791991791,0,421.132142,1.559713833,0,1,60.78690323,0.366589339,0
53007960400,Chelan,WA,1,0,3813,1381,0,0,0,0,1,0,0,2143.124561,0,0,1002.162802,0,0,0,599.7195092,0,0,281.6750271,0,0,1,20.95666405,0,0
53007960500,Chelan,WA,1,0,6831,2517,0,1,0,0,1,0,0,6533.725488,25.38039173,0,1451.798014,3.246789611,0,0,1615.684245,3.85077842,0,869.9984493,3.776840296,0,0,101.040753,0,0
53007960600,Chelan,WA,0,1,4064,1517,0,0,1,1,1,0,0,1500.190121,0,0,515.8683932,0,0,0,346.4945127,0,0,325.7626224,0,0,0,39.79903837,0,0
53007960700,Chelan,WA,0,1,3455,1257,0,0,1,1,1,0,0,1895.12116,10.34353969,0,299.4072346,1.558719215,0,0,494.329626,1.327067913,0,264.412732,1.144591711,0,0,1.20605254,0.010312891,0
53007960801,Chelan,WA,1,0,2666,1065,0,0,0,0,1,0,0,1581.5716,0,0,301.5389132,0,0,0,388.2575486,0,0,271.6976253,0,0,0,15.64884638,0,0
53007960802,Chelan,WA,0,1,7202,2991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53007961000,Chelan,WA,0,1,6800,2667,0,1,0,0,0,0,0,10.68588841,0,0,2.399272013,0,0,1,3.801049851,0,0,0.723319972,0,0,1,0,0,0
53007961100,Chelan,WA,0,1,9596,3042,0,1,1,1,1,0,0,3334.92865,0,0,1087.817347,0,0,1,935.3365768,0,0,420.2016723,0,0,1,46.34690565,0,0
53007961200,Chelan,WA,1,0,3762,1363,0,0,0,0,1,0,0,3761.999991,125.1511827,0,1074.47025,37.6367061,0,0,914.9999989,20.54904606,0,426.9999987,22.7044965,0,0,23.27009582,0.810966587,0
53007961301,Chelan,WA,0,1,1327,566,0,0,1,1,1,0,0,1327.000017,0,0,115.3484408,0,0,0,261.0000057,0,0,305.9999981,0,0,0,0,0,0
53007961302,Chelan,WA,0,1,7921,3295,0,1,1,1,1,0,0,4519.408938,0,0,852.9051285,0,0,0,1099.991364,0,0,824.1673041,0,0,0,110.0595667,0,0
53009000200,Clallam,WA,1,0,1783,433,0,0,1,0,1,1,0,1782.999967,1743.971824,23.23742825,427.1963586,417.2672843,5.911788868,0,164.0000016,158.4170863,4.717982988,168.0000002,162.8680526,3.121761715,1,38.56985343,38.56985343,0
53009000300,Clallam,WA,0,1,4695,1712,0,0,1,1,1,0,0,1700.570558,0,0,773.7807857,0,0,0,522.3933482,0,0,162.9477889,0,0,0,18.88460858,0,0
53009000400,Clallam,WA,1,0,1758,741,0,0,1,0,1,1,0,1756.742251,724.6766098,3.587661949,741.2859899,305.8599543,1.232402934,0,348.9699835,177.4162372,0.717532363,277.6007622,78.57051551,0.478354915,0,9.769667851,3.211821275,0
53009000600,Clallam,WA,1,0,3370,1410,0,0,1,0,1,1,0,3369.999989,1648.525135,61.95640554,913.6317413,414.183961,14.20505977,0,630.9999959,260.8931131,5.518130611,599.9999982,292.9114241,10.40348916,0,54.14007828,10.01303247,0
53009000700,Clallam,WA,0,1,3534,1402,0,0,1,1,1,0,0,3519.065966,0,0,1400.627782,0,0,0,852.0000053,0,0,526.9278303,0,0,1,38.34419642,0,0
53009000800,Clallam,WA,0,1,4181,1828,0,1,1,1,1,0,0,2846.99016,0,0,1121.080595,0,0,1,558.202105,0,0,534.1075625,0,0,1,119.1584245,0,0
53009000900,Clallam,WA,0,1,2806,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53009001000,Clallam,WA,0,1,2477,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53009001100,Clallam,WA,0,1,2969,1299,0,0,0,0,0,0,0,216.8552386,0,0,73.76330323,0,0,0,32.24372043,0,0,53.28416809,0,0,0,1.789285704,0,0
53009001200,Clallam,WA,0,1,3771,1724,0,1,1,1,1,0,0,1132.873083,0,0,367.6214778,0,0,1,252.377551,0,0,195.522517,0,0,1,18.69931813,0,0
53009001300,Clallam,WA,0,1,3090,1383,0,0,1,1,1,0,0,681.4734682,0,0,159.5402491,0,0,0,122.366015,0,0,168.3007784,0,0,0,1.80688167,0,0
53009001400,Clallam,WA,1,0,4510,1888,0,0,0,0,1,0,0,4448.35221,0,0,902.8256507,0,0,0,816.5176967,0,0,875.9474794,0,0,0,20.18720785,0,0
53009001500,Clallam,WA,0,1,2072,850,0,0,1,1,1,0,0,1896.65557,0.631124255,0,558.3292491,0.12761471,0,0,360.3232122,0,0,300.4316062,0,0,0,21.1087775,0.015026768,0
53009001600,Clallam,WA,1,0,3164,1431,0,0,0,0,1,0,0,3164.000035,0,0,1174.978307,0,0,0,463.0000052,0,0,998.0000109,0,0,1,24.776737,0,0
53009001700,Clallam,WA,1,0,4670,2176,0,0,0,0,1,0,0,3377.984749,0,0,1089.618851,0,0,0,482.9361979,0,0,1185.543428,0,0,1,4.393027916,0,0
53009001800,Clallam,WA,1,0,2739,1146,0,0,0,0,1,0,0,2274.784021,0,0,730.1652265,0,0,0,432.9069126,0,0,461.4883814,0,0,1,9.746405171,0,0
53009001900,Clallam,WA,0,1,5693,2713,0,0,1,1,1,0,0,5185.03909,0,0,1140.357721,0,0,0,645.9754182,0,0,2125.806287,0,0,0,45.54439549,0,0
53009002000,Clallam,WA,0,1,5202,2571,0,0,1,1,1,0,0,1809.779365,0,0,546.7582272,0,0,0,227.2400162,0,0,744.4591749,0,0,1,44.38038167,0,0
53009002100,Clallam,WA,0,1,3523,1719,0,0,0,0,0,0,0,4.474466324,0,0,1.991060138,0,0,0,1.587713957,0,0,0.144337624,0,0,1,0.339398563,0,0
53009002300,Clallam,WA,0,1,3983,1886,0,0,1,1,1,0,0,3970.776378,0,0,809.4366602,0,0,0,502.2086627,0,0,1201.964488,0,0,0,34.38285632,0,0
53009940000,Clallam,WA,1,0,1414,497,0,0,0,0,1,0,0,557.7635518,0,0,358.6311962,0,0,0,198.0603884,0,0,38.46758318,0,0,1,7.919522466,0,0
53009990100,Clallam,WA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53011040101,Clark,WA,1,0,5154,1604,0,0,0,0,1,0,0,4418.111376,35.49008318,0,938.0797912,9.322492818,0,0,1543.968648,7.780005523,0,406.8811157,4.279899099,0,0,56.97018667,1.151747976,0
53011040102,Clark,WA,1,0,3590,1081,0,0,0,0,1,0,0,3557.467083,0,0,1154.78482,0,0,0,1249.669039,0,0,350.7642209,0,0,0,25.67828374,0,0
53011040201,Clark,WA,1,0,5670,2041,0,0,0,0,1,0,0,5439.544265,0,0,841.2721043,0,0,0,1383.383116,0,0,723.5771999,0,0,0,44.22532703,0,0
53011040202,Clark,WA,1,0,3658,1262,0,0,0,0,1,0,0,3658.000012,0,0,658.5273559,0,0,0,1020.000003,0,0,391.0000015,0,0,0,6.988391675,0,0
53011040203,Clark,WA,1,0,5442,1778,0,0,0,0,1,0,0,5441.999995,0,0,1031.082855,0,0,0,1534.999999,0,0,650.9999994,0,0,0,38.95542288,0,0
53011040301,Clark,WA,1,0,1471,549,0,0,0,0,1,0,0,1471.000007,0,0,394.4724819,0,0,0,308.0000017,0,0,255.0000019,0,0,0,0,0,0
53011040302,Clark,WA,0,1,6256,2092,0,0,1,1,1,0,0,6256.000066,0,0,1120.59606,0,0,0,1986.000026,0,0,579.0000045,0,0,0,27.00581395,0,0
53011040403,Clark,WA,1,0,3848,1397,0,0,0,0,1,0,0,3848.000015,0,0,782.116102,0,0,0,871.0000057,0,0,553.0000015,0,0,0,19.41067907,0,0
53011040407,Clark,WA,0,1,5343,1815,0,0,0,0,0,0,0,217.5219813,0,0,80.41182326,0,0,0,68.41554309,0,0,18.17333013,0,0,1,6.642309993,0,0
53011040408,Clark,WA,0,1,3454,1133,0,0,1,1,1,0,0,3371.799907,0,0,561.4420685,0,0,0,921.7252342,0,0,452.3229354,0,0,0,8.658143169,0,0
53011040409,Clark,WA,1,0,1834,710,0,0,0,0,1,0,0,1626.770708,0,0,38.8118565,0,0,0,336.6258983,0,0,327.8173613,0,0,0,17.55102035,0,0
53011040411,Clark,WA,0,1,1874,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53011040412,Clark,WA,0,1,4333,1648,0,0,1,1,1,0,0,1552.02113,0,0,99.56059017,0,0,0,348.2783325,0,0,282.127074,0,0,0,0,0,0
53011040413,Clark,WA,0,1,2707,899,0,0,0,0,0,0,0,369.1146844,0,0,104.1606316,0,0,0,91.69897658,0,0,71.5037755,0,0,0,2.060649142,0,0
53011040414,Clark,WA,0,1,5935,1724,0,0,1,1,1,0,0,804.7417389,0,0,243.3491049,0,0,0,210.6272843,0,0,79.09848417,0,0,0,0.058695815,0,0
53011040415,Clark,WA,0,1,3839,1298,0,0,0,0,0,0,0,318.3443619,0,0,88.78688673,0,0,0,108.3354335,0,0,30.60724464,0,0,0,5.483987961,0,0
53011040416,Clark,WA,0,1,3199,1085,0,0,1,1,1,0,0,2305.255312,0,0,303.9752316,0,0,0,648.3284243,0,0,281.351569,0,0,0,0,0,0
53011040504,Clark,WA,1,0,4883,1490,0,0,0,0,1,0,0,4883.000031,133.5485578,0,1485.348421,62.37399723,0,0,1435.000004,45.80495409,0,428.000004,5.531979272,0,0,0,0,0
53011040505,Clark,WA,1,0,5584,1818,0,0,0,0,1,0,0,5584.000025,0,0,954.1633976,0,0,0,1538.000006,0,0,602.0000024,0,0,0,35.248008,0,0
53011040507,Clark,WA,0,1,1998,779,0,0,0,0,0,0,0,473.1066682,0,0,214.6884692,0,0,0,93.51243548,0,0,70.07048065,0,0,1,1.896588754,0,0
53011040508,Clark,WA,0,1,6310,2240,0,0,1,1,1,0,0,2250.000856,0,0,256.791536,0,0,0,687.8580593,0,0,177.5443962,0,0,0,0.241148401,0,0
53011040509,Clark,WA,0,1,2990,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53011040510,Clark,WA,1,0,5032,1853,0,0,0,0,1,0,0,3944.93996,0,0,407.6210698,0,0,0,940.2745978,0,0,477.9292224,0,0,0,62.44935804,0,0
53011040511,Clark,WA,1,0,2188,761,0,0,0,0,1,0,0,2188.000012,0,0,664.5925405,0,0,0,555.0000012,0,0,211.000001,0,0,0,0,0,0
53011040603,Clark,WA,1,0,4683,1592,0,0,0,0,1,0,0,4683.000041,0,0,710.4850468,0,0,0,1221.000013,0,0,540.0000025,0,0,0,26.81351725,0,0
53011040604,Clark,WA,1,0,5486,1758,0,0,0,0,1,0,0,1505.609481,0,0,416.9746368,0,0,0,358.6350748,0,0,218.2339709,0,0,0,0,0,0
53011040605,Clark,WA,1,0,4680,1734,0,0,0,0,1,0,0,2933.651966,0,0,469.5107583,0,0,0,792.5370315,0,0,398.0641904,0,0,0,3.024372527,0,0
53011040608,Clark,WA,0,1,3817,1234,0,0,1,1,1,0,0,2199.619952,0,0,184.8857188,0,0,0,718.1913547,0,0,217.7218228,0,0,0,0,0,0
53011040609,Clark,WA,0,1,4508,1395,0,0,1,1,1,0,0,4500.500233,0,0,237.7441248,0,0,0,1620.596517,0,0,260.6171102,0,0,0,11.38152472,0,0
53011040610,Clark,WA,0,1,3193,1024,0,0,1,1,1,0,0,2717.441601,0,0,258.4269769,0,0,0,875.3701113,0,0,193.2825378,0,0,0,0,0,0
53011040703,Clark,WA,0,1,6384,2094,0,0,1,1,1,0,0,1157.315898,0,0,275.7750464,0,0,0,322.793094,0,0,78.28189799,0,0,0,5.756564007,0,0
53011040706,Clark,WA,0,1,3702,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53011040707,Clark,WA,0,1,3245,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53011040709,Clark,WA,0,1,4196,1382,0,0,1,1,1,0,0,1383.925309,0,0,280.1223351,0,0,0,426.957279,0,0,138.5834302,0,0,0,6.428842145,0,0
53011040710,Clark,WA,1,0,4705,1623,0,0,0,0,1,0,0,3450.958698,0,0,850.0503589,0,0,0,906.4164152,0,0,443.6425797,0,0,0,16.00000009,0,0
53011040711,Clark,WA,0,1,3098,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53011040712,Clark,WA,0,1,5413,1702,0,0,1,1,1,0,0,1431.082546,0,0,460.3481716,0,0,0,507.6908427,0,0,57.88907261,0,0,0,0,0,0
53011040803,Clark,WA,0,1,5035,1793,0,0,1,1,1,0,0,1688.592117,0,0,259.6494673,0,0,0,427.7796386,0,0,167.4225633,0,0,0,5.249187726,0,0
53011040805,Clark,WA,0,1,5735,2034,0,0,1,1,1,0,0,5025.03709,0,0,698.5507982,0,0,0,1274.985405,0,0,683.4218498,0,0,0,0,0,0
53011040806,Clark,WA,0,1,4611,1500,0,0,1,1,1,0,0,4611.000022,0,0,1060.297909,0,0,0,1276.999993,0,0,423.9999975,0,0,0,26.97851994,0,0
53011040808,Clark,WA,0,1,1605,593,0,0,1,1,1,0,0,1592.385012,0,0,593.3546964,0,0,0,415.6235913,0,0,191.6919749,0,0,0,0,0,0
53011040809,Clark,WA,0,1,6176,2052,0,0,1,1,1,0,0,1632.712013,0,0,129.2827991,0,0,0,545.0853764,0,0,92.09432256,0,0,0,0,0,0
53011040810,Clark,WA,0,1,2728,1029,0,0,1,1,1,0,0,791.093224,0,0,245.8686701,0,0,0,203.1303306,0,0,97.0921069,0,0,1,0,0,0
53011040904,Clark,WA,0,1,5797,2309,0,0,1,1,1,0,0,1453.958644,0,0,154.6543841,0,0,0,336.941372,0,0,166.8122316,0,0,0,0,0,0
53011040905,Clark,WA,1,0,3157,1168,0,0,0,0,1,0,0,3154.276,0,0,533.9602776,0,0,0,698.4919992,0,0,494.253868,0,0,0,33.01080921,0,0
53011040907,Clark,WA,0,1,4661,1524,0,0,1,1,1,0,0,4660.999962,0,0,278.7611717,0,0,0,1408.999991,0,0,451.9999982,0,0,0,0,0,0
53011040908,Clark,WA,0,1,6161,2182,0,0,1,1,1,0,0,5778.130326,0,0,451.3813298,0,0,0,1539.294405,0,0,683.1206055,0,0,0,9.02724058,0,0
53011040909,Clark,WA,0,1,5088,2129,0,0,1,1,1,0,0,713.8924462,0,0,178.3915816,0,0,0,175.3527447,0,0,111.4755111,0,0,0,4.343454552,0,0
53011040910,Clark,WA,0,1,4369,1399,0,0,0,0,0,0,0,439.4834709,0,0,66.10150586,0,0,0,150.3769625,0,0,34.04557953,0,0,0,1.611395616,0,0
53011041003,Clark,WA,0,1,3968,1564,0,0,1,1,1,0,0,1599.314759,0,0,316.5221889,0,0,0,319.5586575,0,0,337.9703329,0,0,0,12.84364862,0,0
53011041005,Clark,WA,1,0,2370,931,0,0,0,0,1,0,0,2360.623361,0,0,1408.267804,0,0,0,715.3924542,0,0,142.9226163,0,0,1,73.96236192,0,0
53011041007,Clark,WA,0,1,3066,1248,0,0,0,0,0,0,0,0.039597873,0,0,0.012658706,0,0,0,0.004399763,0,0,0.012221565,0,0,1,0,0,0
53011041008,Clark,WA,0,1,3754,1428,0,0,1,1,1,0,0,1438.728323,0,0,200.6478164,0,0,0,326.6532793,0,0,241.5641089,0,0,0,7.740740171,0,0
53011041009,Clark,WA,0,1,3578,1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53011041010,Clark,WA,0,1,3385,1659,0,0,1,1,1,0,0,635.5295624,0,0,239.813816,0,0,0,113.1422836,0,0,78.95100031,0,0,0,29.00846559,0,0
53011041011,Clark,WA,0,1,2994,1157,0,0,1,1,1,0,0,1524.753117,0,0,406.8719962,0,0,0,343.2801159,0,0,209.0873522,0,0,0,43.1122783,0,0
53011041104,Clark,WA,0,1,3799,1270,0,0,1,1,1,0,0,767.5760912,0,0,337.088178,0,0,0,226.2873212,0,0,49.32184247,0,0,1,7.067709016,0,0
53011041105,Clark,WA,0,1,5206,1933,0,0,1,1,1,0,0,992.8807731,0,0,348.5198538,0,0,0,230.4459551,0,0,168.2843465,0,0,0,7.618005768,0,0
53011041107,Clark,WA,0,1,2504,928,0,0,0,0,0,0,0,156.5871404,0,0,35.28862763,0,0,0,32.46982332,0,0,28.33363983,0,0,1,2.572119663,0,0
53011041108,Clark,WA,0,1,6626,3269,0,1,1,1,1,0,0,579.5036135,0,0,181.752577,0,0,1,111.2699234,0,0,108.7806011,0,0,1,23.67160439,0,0
53011041110,Clark,WA,0,1,5849,2150,0,0,1,1,1,0,0,1156.173039,0,0,267.2852074,0,0,0,288.5373879,0,0,152.8415796,0,0,0,25.37495143,0,0
53011041111,Clark,WA,0,1,3096,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53011041112,Clark,WA,0,1,5249,2141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53011041201,Clark,WA,0,1,6339,2829,0,0,0,0,0,0,0,248.5105028,0,0,0,0,0,0,44.24774258,0,0,51.45939201,0,0,0,0,0,0
53011041203,Clark,WA,0,1,4543,1688,0,1,0,0,0,0,0,186.7622063,0,0,24.37461019,0,0,0,46.35893409,0,0,30.5704595,0,0,0,6.398192769,0,0
53011041205,Clark,WA,0,1,4649,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53011041206,Clark,WA,0,1,5535,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53011041309,Clark,WA,0,1,4802,1931,0,0,1,1,1,0,0,836.9966344,0,0,129.494341,0,0,0,193.3512725,0,0,101.946563,0,0,0,4.512149589,0,0
53011041310,Clark,WA,0,1,4746,2323,0,0,1,1,1,0,0,1159.508804,0,0,69.58836394,0,0,0,205.3897823,0,0,239.8230997,0,0,0,1.408095981,0,0
